,YEAR,Tech_name,VALUE
337,2026.0,PTR-TAXI-PETROL,71.143954999221
338,2027.0,Agriculture-mecanization-B20,9.31010000038659
339,2027.0,Agriculture-pump-B20,0.385450000186392
340,2027.0,Biomass PP,588.033600000611
341,2027.0,CCGT,37.267259997523794
342,2027.0,Coal PP,30.3983829504
343,2027.0,Cooking rural-Biogas,0.982799999802955
344,2027.0,Cooking rural-Biomass Improved,1.90000000002328
345,2027.0,Cooking rural-Coal,0.0946000003634253
346,2027.0,Cooking rural-Gas,24.027199999870227
347,2027.0,Cooking rural-lq-fuel,1.43800000029296
348,2027.0,Cooking urban-Biogas,1.58339999972668
349,2027.0,Cooking urban-Biomass Improved,2.00000000040745
350,2027.0,Cooking urban-Coal,0.283799999713665
351,2027.0,Cooking urban-Gas,86.32219999983353
352,2027.0,Cooking urban-lq-fuel,2.58839999948104
353,2027.0,FTR-AIR-AIR,510.036456
354,2027.0,FTR-HCV-B20,359.597940000337
355,2027.0,FTR-HCV-LNG,5.22105600002222
356,2027.0,FTR-LCV-B20,241.995820601209
357,2027.0,FTR-LCV-CNG,2.00640000011845
358,2027.0,FTR-LCV-Petrol,17.8069776001865
359,2027.0,Fisheries-B20,30.6165900001753
360,2027.0,Import Coal PP,1651.016567278446
361,2027.0,Industry-Coal,84.9508000000991
362,2027.0,Industry-Oil,198.443999999623
363,2027.0,PTR-2W-PETROL,151.571574000157
364,2027.0,PTR-2WT-PETROL,15.9417720002527
365,2027.0,PTR-3W-B20,0.64919199975935
366,2027.0,PTR-3W-CNG,0.0351749999645107
367,2027.0,PTR-3W-PETROL,3.64192000004463
368,2027.0,PTR-AIR-ATF,183.607032400147
369,2027.0,PTR-BUS-B20,32.7474000014918
370,2027.0,PTR-BUS-CNG,1.32754699487268
371,2027.0,PTR-CAR-CNG,8.22959999968065
372,2027.0,PTR-CAR-DIESEL,65.0015280000481
373,2027.0,PTR-CAR-PETROL,388.469439999829
374,2027.0,PTR-Ferry-B20,0.6765675
375,2027.0,PTR-ONMI-BUS-B20,36.5521780001208
376,2027.0,PTR-ONMI-BUS-CNG,0.7724969992206
377,2027.0,PTR-TAXI-B20,41.1385799995161
378,2027.0,PTR-TAXI-CNG,2.62432799956994
379,2027.0,PTR-TAXI-PETROL,72.6237749992884
380,2028.0,Agriculture-mecanization-B20,9.72520000025543
381,2028.0,Agriculture-pump-B20,0.391379999605124
382,2028.0,Biomass PP,588.033600000611
383,2028.0,CCGT,37.267259997523794
384,2028.0,Coal PP,36.3953759388549
385,2028.0,Cooking rural-Biogas,1.09200000022247
386,2028.0,Cooking rural-Biomass Improved,1.90000000002328
387,2028.0,Cooking rural-Coal,0.0946000003634253
388,2028.0,Cooking rural-Gas,23.89400000027675
389,2028.0,Cooking rural-lq-fuel,1.36610000001674
390,2028.0,Cooking urban-Biogas,1.74720000035595
391,2028.0,Cooking urban-Biomass Improved,1.90000000002328
392,2028.0,Cooking urban-Coal,0.18919999935024
393,2028.0,Cooking urban-Gas,86.75710000017719
394,2028.0,Cooking urban-lq-fuel,2.51650000025111
395,2028.0,FTR-AIR-AIR,534.334926
396,2028.0,FTR-HCV-B20,375.332729999575
397,2028.0,FTR-HCV-LNG,6.20710399990901
398,2028.0,FTR-LCV-B20,252.619001101145
399,2028.0,FTR-LCV-CNG,2.20162499985236
400,2028.0,FTR-LCV-Petrol,18.6515875987041
401,2028.0,Fisheries-B20,30.9842500003797
402,2028.0,Import Coal PP,1692.859604743302
403,2028.0,Industry-Coal,89.8699999997248
404,2028.0,Industry-Oil,210.091800000427
405,2028.0,PTR-2W-PETROL,153.883421999841
406,2028.0,PTR-2WT-PETROL,16.1829360002111
407,2028.0,PTR-3W-B20,0.640650000596652
408,2028.0,PTR-3W-CNG,0.0351749999645108
409,2028.0,PTR-3W-PETROL,3.62275200052885
410,2028.0,PTR-AIR-ATF,187.81177360015
411,2028.0,PTR-BUS-B20,32.937239996696
412,2028.0,PTR-BUS-CNG,1.56181999463632
413,2028.0,PTR-CAR-CNG,8.44905599945923
414,2028.0,PTR-CAR-DIESEL,64.3813920006738
415,2028.0,PTR-CAR-PETROL,394.365952000455
416,2028.0,PTR-Ferry-B20,0.690375
417,2028.0,PTR-ONMI-BUS-B20,36.8267769998437
418,2028.0,PTR-ONMI-BUS-CNG,0.886941000492953
419,2028.0,PTR-TAXI-B20,40.8805679997764
